x y z
0.041 -0.05 3.16844486498033e-05
0.042 -0.05 3.2111227323885e-05
0.043 -0.05 3.25347274783847e-05
0.044 -0.05 3.29549503454017e-05
0.045 -0.05 3.33718972243228e-05
0.046 -0.05 3.44347397685815e-05
0.047 -0.05 3.60307534012238e-05
0.048 -0.05 3.7617667700332e-05
0.049 -0.05 3.91955260094686e-05
0.05 -0.05 4.0764371079629e-05
-0.05 -0.049 0.000609873330376836
-0.049 -0.049 0.000600192050943385
-0.048 -0.049 0.000590423451196663
-0.047 -0.049 0.000580565939286893
-0.046 -0.049 0.00057061785278535
-0.045 -0.049 0.000560889481285882
-0.044 -0.049 0.000551449617440766
-0.043 -0.049 0.000541925341733538
-0.042 -0.049 0.000532315096222827
-0.041 -0.049 0.000522617252609205
-0.04 -0.049 0.000512830107788118
-0.039 -0.049 0.000503235857836593
-0.038 -0.049 0.000493993959135897
-0.037 -0.049 0.000484669584891343
-0.036 -0.049 0.000475261160447594
-0.035 -0.049 0.000465767037729646
-0.034 -0.049 0.000456185490501316
-0.033 -0.049 0.000446767256071411
-0.032 -0.049 0.000437771569163864
-0.031 -0.049 0.000428696024958044
-0.03 -0.049 0.000419539054825987
-0.029 -0.049 0.00041029901497096
-0.028 -0.049 0.000400974181486177
-0.027 -0.049 0.000391780055039159
-0.026 -0.049 0.000383085625685528
-0.025 -0.049 0.000374314788558359
-0.024 -0.049 0.000365466011918205
-0.023 -0.049 0.00035653768901417
-0.022 -0.049 0.000347528133091491
-0.021 -0.049 0.000338613390859928
-0.02 -0.049 0.000330282999945287
-0.019 -0.049 0.000321880644607751
-0.018 -0.049 0.00031340486959013
-0.017 -0.049 0.000304854147324455
-0.016 -0.049 0.000296226873095337
-0.015 -0.049 0.000287654977208247
-0.014 -0.049 0.000279760005799466
-0.013 -0.049 0.000271798664939478
-0.012 -0.049 0.000263769623381442
-0.011 -0.049 0.000255671483361073
-0.01 -0.049 0.000247502776170843
-0.009 -0.049 0.000239346240531711
-0.008 -0.049 0.000231967261280814
-0.007 -0.049 0.000224528777752216
-0.00600000000000001 -0.049 0.000217029634833885
-0.005 -0.049 0.000209468620017845
-0.004 -0.049 0.000201844459653949
-0.003 -0.049 0.000194185307361856
-0.002 -0.049 0.000187412067579895
-0.001 -0.049 0.000180587480992796
0 -0.049 0.000173710618224392
0.001 -0.049 0.000167077285427985
0.002 -0.049 0.00016039045218342
0.003 -0.049 0.000153648812192853
0.004 -0.049 0.000147848233257127
0.005 -0.049 0.000142037481026603
0.006 -0.049 0.000136184766915105
0.007 -0.049 0.000130289186270321
0.008 -0.049 0.00012434979698358
0.009 -0.049 0.00011836561735918
0.01 -0.049 0.000113312683606789
0.011 -0.049 0.000108325474643467
0.012 -0.049 0.000103306402408326
0.013 -0.049 9.82548697741843e-05
0.014 -0.049 9.31702573273444e-05
0.015 -0.049 8.80519222383688e-05
0.016 -0.049 8.38471319266894e-05
0.017 -0.049 7.97893480737637e-05
0.018 -0.049 7.57100180292801e-05
0.019 -0.049 7.16088230943222e-05
0.02 -0.049 6.7485434359837e-05
0.021 -0.049 6.33395122728953e-05
0.022 -0.049 6.00792095808614e-05
0.023 -0.049 5.70502558174174e-05
0.024 -0.049 5.40091099550448e-05
0.025 -0.049 5.09556569875121e-05
0.026 -0.049 4.78897789013067e-05
0.027 -0.049 4.4811354577252e-05
0.028 -0.049 4.25782134684046e-05
0.029 -0.049 4.06605658883207e-05
0.03 -0.049 3.87376930928882e-05
0.031 -0.049 3.68095837694875e-05
0.032 -0.049 3.48762262832951e-05
0.033 -0.049 3.29376086690326e-05
0.034 -0.049 3.17900772213175e-05
0.035 -0.049 3.10381921890782e-05
0.036 -0.049 3.02843303768064e-05
0.037 -0.049 2.95284997960935e-05
0.038 -0.049 2.8770708505665e-05
0.039 -0.049 2.80109646109025e-05
0.04 -0.049 2.79741673547678e-05
0.041 -0.049 2.84055520212163e-05
0.042 -0.049 2.88336811367615e-05
0.043 -0.049 2.92585558096989e-05
0.044 -0.049 2.96801772152091e-05
0.045 -0.049 3.00985465953791e-05
0.046 -0.049 3.11594522952348e-05
0.047 -0.049 3.27507677095726e-05
0.048 -0.049 3.43330515163245e-05
0.049 -0.049 3.59063466943664e-05
0.05 -0.049 3.74706956339211e-05
-0.05 -0.048 0.000602407731515463
-0.049 -0.048 0.000592801523092386
-0.048 -0.048 0.000583108308997848
-0.047 -0.048 0.000573326503454194
-0.046 -0.048 0.00056345445044885
-0.045 -0.048 0.000553800531104772
-0.044 -0.048 0.00054443312459297
-0.043 -0.048 0.00053498160150005
-0.042 -0.048 0.000525444409744815
-0.041 -0.048 0.000515819927227654
-0.04 -0.048 0.000506106457405703
-0.039 -0.048 0.000496584481872817
-0.038 -0.048 0.000487412499390849
-0.037 -0.048 0.000478158320974509
-0.036 -0.048 0.000468820377862544
-0.035 -0.048 0.000459397028225304
-0.034 -0.048 0.00044988655244666
-0.033 -0.048 0.000440538183371938
-0.032 -0.048 0.000431609613411261
-0.031 -0.048 0.000422601447576242
-0.03 -0.048 0.000413512123057994
-0.029 -0.048 0.000404340002234693
-0.028 -0.048 0.000395083367754396
-0.027 -0.048 0.000385956443486735
-0.026 -0.048 0.000377326049111862
-0.025 -0.048 0.000368619487183228
-0.024 -0.048 0.000359835231561058
-0.023 -0.048 0.00035097168144475
-0.022 -0.048 0.000342027156404443
-0.021 -0.048 0.00033317667329317
-0.02 -0.048 0.000324906925700499
-0.019 -0.048 0.000316565429181861
-0.018 -0.048 0.000308150733680326
-0.017 -0.048 0.000299661317161098
-0.016 -0.048 0.000291095580797724
-0.015 -0.048 0.000282584692765858
-0.014 -0.048 0.000274746634811306
-0.013 -0.048 0.000266842394273644
-0.012 -0.048 0.000258870644498791
-0.011 -0.048 0.000250829992615891
-0.01 -0.048 0.000242718975132019
-0.009 -0.048 0.000234619858319541
-0.008 -0.048 0.000227293696434018
-0.007 -0.048 0.000219908184517298
-0.00600000000000001 -0.048 0.000212462171226622
-0.005 -0.048 0.000204954448076941
-0.004 -0.048 0.000197383745711619
-0.003 -0.048 0.000189778057425599
-0.002 -0.048 0.000183053148963329
-0.001 -0.048 0.00017627701183053
0 -0.048 0.000169448719410455
0.001 -0.048 0.000162856469910412
0.002 -0.048 0.00015621094443882
0.003 -0.048 0.000149510842968717
0.004 -0.048 0.000143746526275323
0.005 -0.048 0.000137972029718707
0.006 -0.048 0.000132155739888308
0.007 -0.048 0.000126296756359266
0.008 -0.048 0.000120394141435446
0.009 -0.048 0.0001144469180294
0.01 -0.048 0.000109425758038262
0.011 -0.048 0.000104469907378424
0.012 -0.048 9.94823142200163e-05
0.013 -0.048 9.44623841237469e-05
0.014 -0.048 8.94095004716682e-05
0.015 -0.048 8.43230233434727e-05
0.016 -0.048 8.01450461589152e-05
0.017 -0.048 7.61132280534195e-05
0.018 -0.048 7.20599374558623e-05
0.019 -0.048 6.79848570007153e-05
0.02 -0.048 6.38876591601879e-05
0.021 -0.048 5.97680058125457e-05
0.022 -0.048 5.65291203323094e-05
0.023 -0.048 5.35202945808831e-05
0.024 -0.048 5.04993104822254e-05
0.025 -0.048 4.74660534180073e-05
0.026 -0.048 4.44204057760017e-05
0.027 -0.048 4.13622468521422e-05
0.028 -0.048 3.91447792322464e-05
0.029 -0.048 3.72410819783699e-05
0.03 -0.048 3.53321678305534e-05
0.031 -0.048 3.34180254312769e-05
0.032 -0.048 3.14986431021712e-05
0.033 -0.048 2.95740088358015e-05
0.034 -0.048 2.84362009953836e-05
0.035 -0.048 2.7691910356395e-05
0.036 -0.048 2.69456469155075e-05
0.037 -0.048 2.61974186021441e-05
0.038 -0.048 2.54472333927496e-05
0.039 -0.048 2.46950993103166e-05
0.04 -0.048 2.4662055477294e-05
0.041 -0.048 2.50947047446252e-05
0.042 -0.048 2.55241226849081e-05
0.043 -0.048 2.59503103504015e-05
0.044 -0.048 2.63732688598644e-05
0.045 -0.048 2.67929993985791e-05
0.046 -0.048 2.78518736480665e-05
0.047 -0.048 2.94383686504054e-05
0.048 -0.048 3.10159000132269e-05
0.049 -0.048 3.2584510350035e-05
0.05 -0.048 3.41442416896143e-05
-0.05 -0.047 0.000594891560960812
-0.049 -0.047 0.000585360660873108
-0.048 -0.047 0.000575743075978989
-0.047 -0.047 0.000566037226682583
-0.046 -0.047 0.000556241463501153
-0.045 -0.047 0.000546662245875632
-0.044 -0.047 0.000537367536458263
-0.043 -0.047 0.000527989011856753
-0.042 -0.047 0.00051852512595834
-0.041 -0.047 0.000508974262975524
-0.04 -0.047 0.000499334733043733
-0.039 -0.047 0.000489885291019907
-0.038 -0.047 0.000480783470996765
-0.037 -0.047 0.000471599740724653
-0.036 -0.047 0.000462332537446145
-0.035 -0.047 0.000452980225690946
-0.034 -0.047 0.00044354109258151
-0.033 -0.047 0.00043426285539917
-0.032 -0.047 0.000425401652615594
-0.031 -0.047 0.000416461121369494
-0.03 -0.047 0.000407439704780976
-0.029 -0.047 0.000398335771517441
-0.028 -0.047 0.000389147610900787
-0.027 -0.047 0.000380088160279301
-0.026 -0.047 0.000371522052130587
