x y z
2.25 2.4 0.0032620284297753
2.4 2.4 0.00392970808629933
2.55 2.4 0.0045641469043789
2.7 2.4 0.00516540717869551
2.85 2.4 0.00573356436443639
3 2.4 0.00626870692121728
-3 2.55 -0.0572372079277406
-2.85 2.55 -0.0541380067773556
-2.7 2.55 -0.0511134269141363
-2.55 2.55 -0.0481661375256541
-2.4 2.55 -0.0452987523734558
-2.25 2.55 -0.0425138222180272
-2.1 2.55 -0.0398138272705537
-1.95 2.55 -0.0372011697136749
-1.8 2.55 -0.0346781663344484
-1.65 2.55 -0.0322470413133735
-1.5 2.55 -0.029909919213557
-1.35 2.55 -0.0276688182139014
-1.2 2.55 -0.0255256436295587
-1.05 2.55 -0.0234821817618038
-0.9 2.55 -0.0215400941179432
-0.75 2.55 -0.019700912039893
-0.6 2.55 -0.0179660317776523
-0.45 2.55 -0.016336710041075
-0.3 2.55 -0.0148140600601404
-0.15 2.55 -0.0133990481803745
0 2.55 -0.0120924910162118
0.15 2.55 -0.0108565817343985
0.3 2.55 -0.00965315423579449
0.45 2.55 -0.00848236230474098
0.6 2.55 -0.00734434603352552
0.75 2.55 -0.0062392317408877
0.9 2.55 -0.0051671319065707
1.05 2.55 -0.00412814512199056
1.2 2.55 -0.00312235605705546
1.35 2.55 -0.00214983544313085
1.5 2.55 -0.00121064007211102
1.65 2.55 -0.000304812811520172
1.8 2.55 0.000567617364466422
1.95 2.55 0.00140663532823349
2.1 2.55 0.0022122397363441
2.25 2.55 0.0029844429517849
2.4 2.55 0.00372327095108371
2.55 2.55 0.00442876321658003
2.7 2.55 0.00510097261415754
2.85 2.55 0.00573996525677589
3 2.55 0.00634582035417341
-3 2.7 -0.0599939922988446
-2.85 2.7 -0.0568337235911563
-2.7 2.7 -0.0537473522109194
-2.55 2.7 -0.0507375644892718
-2.4 2.7 -0.0478069925328175
-2.25 2.7 -0.0449582066362877
-2.1 2.7 -0.0421937077172947
-1.95 2.7 -0.0395159198153104
-1.8 2.7 -0.036927182698051
-1.65 2.7 -0.0344297446191191
-1.5 2.7 -0.0320257552710278
-1.35 2.7 -0.0297172589775547
-1.2 2.7 -0.0275061881687854
-1.05 2.7 -0.0253943571811432
-0.9 2.7 -0.0233834564232108
-0.75 2.7 -0.021475046946195
-0.6 2.7 -0.0196705554555155
-0.45 2.7 -0.0179712697972106
-0.3 2.7 -0.0163783349496763
-0.15 2.7 -0.014892749547736
0 2.7 -0.0135153629622026
0.15 2.7 -0.0122084759917994
0.3 2.7 -0.0109340147190875
0.45 2.7 -0.00969214282879782
0.6 2.7 -0.00848301032735777
0.75 2.7 -0.00730675345449261
0.9 2.7 -0.0061634946108734
1.05 2.7 -0.0050533423018968
1.2 2.7 -0.00397639109763714
1.35 2.7 -0.00293272160898073
1.5 2.7 -0.00192240047991155
1.65 2.7 -0.000945480395884934
1.8 2.7 -2.00010818485197e-06
1.95 2.7 0.0009080155258685
2.1 2.7 0.00178455548703482
2.25 2.7 0.00262762252279669
2.4 2.7 0.00343723306076937
2.55 2.7 0.00421341710714562
2.7 2.7 0.0049562181304782
2.85 2.7 0.00566569293112873
3 2.7 0.00634191149674279
-3 2.85 -0.0628118652204881
-2.85 2.85 -0.059591138165862
-2.7 2.85 -0.0564435792412173
-2.55 2.85 -0.053371891548934
-2.4 2.85 -0.0503787251693858
-2.25 2.85 -0.0474666695622006
-2.1 2.85 -0.0446382459849252
-1.95 2.85 -0.0418958999711569
-1.8 2.85 -0.0392419939112874
-1.65 2.85 -0.0366787997797082
-1.5 2.85 -0.034208492052629
-1.35 2.85 -0.0318331408605325
-1.2 2.85 -0.0295547054187251
-1.05 2.85 -0.0273750277784287
-0.9 2.85 -0.0252958269393925
-0.75 2.85 -0.0233186933630942
-0.6 2.85 -0.0214450839232642
-0.45 2.85 -0.0196763173277017
-0.3 2.85 -0.0180135700422178
-0.15 2.85 -0.016457872744042
0 2.85 -0.0150101073282197
0.15 2.85 -0.0136326859929612
0.3 2.85 -0.0122876308766365
0.45 2.85 -0.0109751155046103
0.6 2.85 -0.00969529973916783
0.75 2.85 -0.00844832968424869
0.9 2.85 -0.00723433760623005
1.05 2.85 -0.00605344187085022
1.2 2.85 -0.00490574689632794
1.35 2.85 -0.00379134312269735
1.5 2.85 -0.00271030699733688
1.65 2.85 -0.0016627009766409
1.8 2.85 -0.000648573543741926
1.95 2.85 0.000332040757843322
2.1 2.85 0.00127912127480523
2.25 2.85 0.00219266117906392
2.4 2.85 0.00307266738745393
2.55 2.85 0.00391916046632979
2.7 2.85 0.00473217452138552
2.85 2.85 0.00551175707300988
3 2.85 0.00625796891752783
-3 3 -0.065689028052461
-2.85 3 -0.062408465834919
-2.7 3 -0.0592003376420428
-2.55 3 -0.0560673629738599
-2.4 3 -0.053012209511512
-2.25 3 -0.0500374855080044
-2.1 3 -0.0471457321916953
-1.95 3 -0.0443394162245064
-1.8 3 -0.0416209222579622
-1.65 3 -0.0389925456308968
-1.5 3 -0.0364564852530096
-1.35 3 -0.0340148367183546
-1.2 3 -0.0316695856923243
-1.05 3 -0.0294226016147092
-0.9 3 -0.0272756317599884
-0.75 3 -0.0252302956941294
-0.6 3 -0.0232880801648729
-0.45 3 -0.0214503344597538
-0.3 3 -0.0197182662629977
-0.15 3 -0.0180929380389686
0 3 -0.0165752639660557
0.15 3 -0.0151277713210182
0.3 3 -0.0137125820878574
0.45 3 -0.0123298795700372
0.6 3 -0.0109798334246131
0.75 3 -0.00966259956014193
0.9 3 -0.00837832005063777
1.05 3 -0.00712712306567664
1.2 3 -0.0059091228167194
1.35 3 -0.00472441951967828
1.5 3 -0.00357309937372197
1.65 3 -0.00245523455627528
1.8 3 -0.00137088323413181
1.95 3 -0.000320089590564177
2.1 3 0.000697116131718967
2.25 3 0.00168071757195531
2.4 3 0.00263071217726885
2.55 3 0.00354711111341954
2.7 3 0.00442993916064705
2.85 3 0.00527923459491819
3 3 0.00609504905492608
